# keyinject v1
# pid=73399 n=500 warmup=5 gap_ms=100.0 keycode=0 char=a
# inject_subsystem=nice.keyharness inject_category=inject inject_name=KeyPost signpost_id=seq
# mach_timebase numer=125 denom=3  (ns = ticks*numer/denom)
# anchor mach_abs_ticks=11902003003443 mach_cont_ticks=41716846796930 wall_epoch_ns=1782972894226436000
seq,warmup,keycode,mach_abs_ticks,mach_abs_ns,mach_cont_ticks,mach_cont_ns,wall_epoch_ns
336,0,0,11902849325775,495952055240625,41717693119261,1738237213302541,1782972929489644000
337,0,0,11902851766592,495952156941333,41717695560078,1738237315003250,1782972929591345000
338,0,0,11902854290173,495952262090541,41717698083659,1738237420152458,1782972929696493000
339,0,0,11902856815085,495952367295208,41717700608571,1738237525357125,1782972929801697000
340,0,0,11902859337575,495952472398958,41717703131061,1738237630460875,1782972929906800000
341,0,0,11902861862879,495952577619958,41717705656366,1738237735681916,1782972930012021000
342,0,0,11902864386019,495952682750791,41717708179505,1738237840812708,1782972930117151000
343,0,0,11902866908940,495952787872500,41717710702427,1738237945934458,1782972930222272000
344,0,0,11902869432741,495952893030875,41717713226228,1738238051092833,1782972930327429000
345,0,0,11902871924882,495952996870083,41717715718369,1738238154932041,1782972930431268000
346,0,0,11902874448953,495953102039708,41717718242439,1738238260101625,1782972930536437000
347,0,0,11902876956493,495953206520541,41717720749979,1738238364582458,1782972930640917000
348,0,0,11902879481259,495953311719125,41717723274746,1738238469781083,1782972930746115000
349,0,0,11902882007194,495953416966416,41717725800680,1738238575028333,1782972930851362000
350,0,0,11902884467744,495953519489333,41717728261230,1738238677551250,1782972930953884000
351,0,0,11902886927833,495953621993041,41717730721319,1738238780054958,1782972931056387000
352,0,0,11902889451597,495953727149875,41717733245083,1738238885211791,1782972931161543000
353,0,0,11902891966737,495953831947375,41717735760223,1738238990009291,1782972931266340000
354,0,0,11902894489650,495953937068750,41717738283136,1738239095130666,1782972931371461000
355,0,0,11902897012661,495954042194208,41717740806147,1738239200256125,1782972931476586000
356,0,0,11902899535476,495954147311500,41717743328963,1738239305373458,1782972931581702000
357,0,0,11902902058139,495954252422458,41717745851626,1738239410484416,1782972931686813000
358,0,0,11902904506961,495954354456708,41717748300448,1738239512518666,1782972931788846000
359,0,0,11902906929592,495954455399666,41717750723078,1738239613461583,1782972931889789000
360,0,0,11902909428056,495954559502333,41717753221543,1738239717564291,1782972931993891000
361,0,0,11902911954319,495954664763291,41717755747806,1738239822825250,1782972932099151000
362,0,0,11902914403077,495954766794875,41717758196563,1738239924856791,1782972932201182000
363,0,0,11902916926057,495954871919041,41717760719543,1738240029980958,1782972932306305000
364,0,0,11902919449065,495954977044375,41717763242551,1738240135106291,1782972932411430000
365,0,0,11902921967006,495955081958583,41717765760492,1738240240020500,1782972932516343000
366,0,0,11902924490335,495955187097291,41717768283821,1738240345159208,1782972932621481000
367,0,0,11902927012843,495955292201791,41717770806329,1738240450263708,1782972932726585000
368,0,0,11902929517448,495955396560333,41717773310934,1738240554622250,1782972932830943000
369,0,0,11902932041798,495955501741583,41717775835285,1738240659803541,1782972932936124000
370,0,0,11902934473135,495955603047291,41717778266622,1738240761109250,1782972933037429000
371,0,0,11902936895761,495955703990041,41717780689247,1738240862051958,1782972933138371000
372,0,0,11902939345028,495955806042833,41717783138515,1738240964104791,1782972933240423000
373,0,0,11902941870202,495955911258416,41717785663688,1738241069320333,1782972933345638000
374,0,0,11902944393546,495956016397750,41717788187032,1738241174459666,1782972933450777000
375,0,0,11902946855078,495956118961583,41717790648564,1738241277023500,1782972933553340000
376,0,0,11902949327542,495956221980916,41717793121028,1738241380042833,1782972933656359000
377,0,0,11902951836180,495956326507500,41717795629666,1738241484569416,1782972933760885000
378,0,0,11902954363083,495956431795125,41717798156569,1738241589857041,1782972933866172000
379,0,0,11902956814139,495956533922458,41717800607625,1738241691984375,1782972933968298000
380,0,0,11902959338483,495956639103458,41717803131970,1738241797165416,1782972934073479000
381,0,0,11902961851724,495956743821833,41717805645210,1738241901883750,1782972934178196000
382,0,0,11902964376450,495956849018750,41717808169936,1738242007080666,1782972934283392000
383,0,0,11902966899554,495956954148083,41717810693040,1738242112210000,1782972934388521000
384,0,0,11902969369017,495957057042375,41717813162503,1738242215104291,1782972934491415000
385,0,0,11902971893506,495957162229416,41717815686993,1738242320291375,1782972934596601000
386,0,0,11902974396213,495957266508875,41717818189699,1738242424570791,1782972934700880000
387,0,0,11902976919989,495957371666208,41717820713476,1738242529728166,1782972934806037000
388,0,0,11902979444157,495957476839875,41717823237643,1738242634901791,1782972934911210000
389,0,0,11902981909217,495957579550708,41717825702703,1738242737612625,1782972935013920000
390,0,0,11902984434234,495957684759750,41717828227720,1738242842821666,1782972935119128000
391,0,0,11902986956471,495957789852958,41717830749957,1738242947914875,1782972935224221000
392,0,0,11902989479689,495957894987041,41717833273175,1738243053048958,1782972935329354000
393,0,0,11902992002287,495958000095291,41717835795773,1738243158157208,1782972935434462000
394,0,0,11902994499601,495958104150041,41717838293087,1738243262211958,1782972935538516000
395,0,0,11902996954813,495958206450541,41717840748300,1738243364512500,1782972935640816000
396,0,0,11902999474146,495958311422750,41717843267632,1738243469484666,1782972935745787000
397,0,0,11903001882167,495958411756958,41717845675653,1738243569818875,1782972935846121000
398,0,0,11903004406843,495958516951791,41717848200329,1738243675013708,1782972935951315000
399,0,0,11903006854456,495958618935666,41717850647943,1738243776997625,1782972936053298000
400,0,0,11903009339889,495958722495375,41717853133375,1738243880557291,1782972936156857000
401,0,0,11903011863567,495958827648625,41717855657053,1738243985710541,1782972936262010000
402,0,0,11903014387118,495958932796583,41717858180605,1738244090858541,1782972936367157000
403,0,0,11903016910167,495959037923625,41717860703653,1738244195985541,1782972936472284000
404,0,0,11903019434547,495959143106125,41717863228034,1738244301168083,1782972936577466000
405,0,0,11903021959480,495959248311666,41717865752966,1738244406373583,1782972936682670000
406,0,0,11903024485004,495959353541833,41717868278490,1738244511603750,1782972936787900000
407,0,0,11903027010697,495959458779041,41717870804183,1738244616840958,1782972936893136000
408,0,0,11903029537316,495959564054833,41717873330802,1738244722116750,1782972936998412000
409,0,0,11903032062957,495959669289875,41717875856443,1738244827351791,1782972937103646000
410,0,0,11903034585821,495959774409208,41717878379308,1738244932471166,1782972937208765000
411,0,0,11903037074823,495959878117625,41717880868309,1738245036179541,1782972937312472000
412,0,0,11903039597428,495959983226166,41717883390914,1738245141288083,1782972937417580000
413,0,0,11903042119550,495960088314583,41717885913037,1738245246376541,1782972937522668000
414,0,0,11903044641910,495960193412916,41717888435397,1738245351474875,1782972937627766000
415,0,0,11903047118501,495960296604208,41717890911988,1738245454666166,1782972937730956000
416,0,0,11903049642512,495960401771333,41717893435998,1738245559833250,1782972937836123000
417,0,0,11903052166327,495960506930291,41717895959814,1738245664992250,1782972937941281000
418,0,0,11903054656210,495960610675416,41717898449696,1738245768737333,1782972938045026000
419,0,0,11903057166490,495960715270416,41717900959976,1738245873332333,1782972938149620000
420,0,0,11903059636091,495960818170458,41717903429577,1738245976232375,1782972938252519000
421,0,0,11903062159054,495960923293916,41717905952540,1738246081355833,1782972938357642000
422,0,0,11903064662859,495961027619125,41717908456345,1738246185681041,1782972938461967000
423,0,0,11903067166708,495961131946166,41717910960195,1738246290008125,1782972938566293000
424,0,0,11903069691664,495961237152666,41717913485151,1738246395214625,1782972938671499000
425,0,0,11903072099264,495961337469333,41717915892751,1738246495531291,1782972938771815000
426,0,0,11903074556469,495961439852875,41717918349955,1738246597914791,1782972938874198000
427,0,0,11903077080821,495961545034208,41717920874307,1738246703096125,1782972938979378000
428,0,0,11903079602248,495961650093666,41717923395735,1738246808155625,1782972939084437000
429,0,0,11903082058313,495961752429708,41717925851799,1738246910491625,1782972939186773000
430,0,0,11903084468730,495961852863750,41717928262216,1738247010925666,1782972939287206000
431,0,0,11903086992497,495961958020708,41717930785983,1738247116082625,1782972939392362000
432,0,0,11903089516605,495962063191875,41717933310091,1738247221253791,1782972939497533000
433,0,0,11903092040547,495962168356125,41717935834033,1738247326418041,1782972939602697000
434,0,0,11903094556663,495962273194291,41717938350150,1738247431256250,1782972939707534000
435,0,0,11903097081370,495962378390416,41717940874856,1738247536452333,1782972939812729000
436,0,0,11903099606482,495962483603416,41717943399968,1738247641665333,1782972939917942000
437,0,0,11903102150410,495962589600416,41717945943896,1738247747662333,1782972940023938000
438,0,0,11903104636449,495962693185375,41717948429935,1738247851247291,1782972940127522000
439,0,0,11903107159736,495962798322333,41717950953222,1738247956384250,1782972940232659000
440,0,0,11903109683236,495962903468166,41717953476722,1738248061530083,1782972940337804000
441,0,0,11903112206327,495963008596958,41717955999813,1738248166658875,1782972940442932000
442,0,0,11903114730505,495963113771041,41717958523992,1738248271833000,1782972940548106000
443,0,0,11903117238315,495963218263125,41717961031802,1738248376325083,1782972940652597000
444,0,0,11903119653609,495963318900375,41717963447096,1738248476962333,1782972940753234000
445,0,0,11903122157008,495963423208666,41717965950494,1738248581270583,1782972940857541000
446,0,0,11903124683432,495963528476333,41717968476918,1738248686538250,1782972940962808000
447,0,0,11903127166571,495963631940458,41717970960057,1738248790002375,1782972941066272000
448,0,0,11903129691723,495963737155125,41717973485209,1738248895217041,1782972941171486000
449,0,0,11903132215306,495963842304416,41717976008793,1738249000366375,1782972941276634000
450,0,0,11903134739137,495963947464041,41717978532623,1738249105525958,1782972941381793000
451,0,0,11903137263696,495964052654000,41717981057182,1738249210715916,1782972941486982000
452,0,0,11903139790778,495964157949083,41717983584265,1738249316011041,1782972941592277000
453,0,0,11903142317389,495964263224541,41717986110876,1738249421286500,1782972941697552000
454,0,0,11903144774894,495964365620583,41717988568381,1738249523682541,1782972941799947000
455,0,0,11903147299086,495964470795250,41717991092573,1738249628857208,1782972941905121000
456,0,0,11903149796350,495964574847916,41717993589837,1738249732909875,1782972942009173000
457,0,0,11903152319352,495964679973000,41717996112838,1738249838034916,1782972942114298000
458,0,0,11903154841214,495964785050583,41717998634700,1738249943112500,1782972942219375000
459,0,0,11903157363037,495964890126541,41718001156523,1738250048188458,1782972942324450000
460,0,0,11903159888861,495964995369208,41718003682347,1738250153431125,1782972942429692000
461,0,0,11903162411622,495965100484250,41718006205108,1738250258546166,1782972942534806000
462,0,0,11903164935131,495965205630458,41718008728617,1738250363692375,1782972942639952000
463,0,0,11903167459575,495965310815625,41718011253061,1738250468877541,1782972942745136000
464,0,0,11903169985856,495965416077333,41718013779343,1738250574139291,1782972942850397000
465,0,0,11903172425013,495965517708875,41718016218499,1738250675770791,1782972942952028000
466,0,0,11903174946349,495965622764541,41718018739835,1738250780826458,1782972943057083000
467,0,0,11903177457566,495965727398583,41718021251052,1738250885460500,1782972943161717000
468,0,0,11903179978871,495965832452958,41718023772357,1738250990514875,1782972943266770000
469,0,0,11903182500917,495965937538208,41718026294403,1738251095600125,1782972943371855000
470,0,0,11903185023816,495966042659000,41718028817302,1738251200720916,1782972943476975000
471,0,0,11903187547577,495966147815708,41718031341063,1738251305877625,1782972943582131000
472,0,0,11903190012983,495966250540958,41718033806469,1738251408602875,1782972943684856000
473,0,0,11903192538331,495966355763791,41718036331817,1738251513825708,1782972943790078000
474,0,0,11903195061225,495966460884375,41718038854711,1738251618946291,1782972943895198000
475,0,0,11903197583338,495966565972416,41718041376825,1738251724034375,1782972944000285000
476,0,0,11903200046758,495966668614916,41718043840244,1738251826676833,1782972944102927000
477,0,0,11903202569541,495966773730875,41718046363028,1738251931792833,1782972944208043000
478,0,0,11903205093743,495966878905958,41718048887229,1738252036967875,1782972944313217000
479,0,0,11903207617558,495966984064916,41718051411045,1738252142126875,1782972944418375000
480,0,0,11903210140891,495967089203791,41718053934377,1738252247265708,1782972944523513000
481,0,0,11903212607356,495967191973166,41718056400842,1738252350035083,1782972944626282000
482,0,0,11903215131692,495967297153833,41718058925178,1738252455215750,1782972944731462000
483,0,0,11903217611810,495967400492083,41718061405296,1738252558554000,1782972944834800000
484,0,0,11903220136277,495967505678208,41718063929763,1738252663740125,1782972944939985000
485,0,0,11903222670095,495967611253958,41718066463582,1738252769315916,1782972945045560000
486,0,0,11903225194514,495967716438083,41718068988000,1738252874500000,1782972945150744000
487,0,0,11903227649302,495967818720916,41718071442789,1738252976782875,1782972945253026000
488,0,0,11903230172248,495967923843666,41718073965735,1738253081905625,1782972945358148000
489,0,0,11903232590142,495968024589250,41718076383628,1738253182651166,1782972945458893000
490,0,0,11903235113093,495968129712208,41718078906579,1738253287774125,1782972945564015000
491,0,0,11903237636180,495968234840833,41718081429666,1738253392902750,1782972945669143000
492,0,0,11903240156915,495968339871458,41718083950401,1738253497933375,1782972945774173000
493,0,0,11903242575932,495968440663833,41718086369418,1738253598725750,1782972945874965000
494,0,0,11903245101008,495968545875333,41718088894495,1738253703937291,1782972945980176000
495,0,0,11903247610704,495968650446000,41718091404190,1738253808507916,1782972946084746000
496,0,0,11903250136512,495968755688000,41718093929999,1738253913749958,1782972946189987000
497,0,0,11903252660197,495968860841541,41718096453683,1738254018903458,1782972946295140000
498,0,0,11903255183654,495968965985583,41718098977140,1738254124047500,1782972946400283000
499,0,0,11903257706279,495969071094958,41718101499765,1738254229156875,1782972946505392000
500,0,0,11903260230424,495969176267666,41718104023910,1738254334329583,1782972946610564000
501,0,0,11903262755924,495969281496833,41718106549410,1738254439558750,1782972946715793000
502,0,0,11903265282597,495969386774875,41718109076084,1738254544836833,1782972946821070000
503,0,0,11903267805495,495969491895625,41718111598981,1738254649957541,1782972946926190000
504,0,0,11903270328974,495969597040583,41718114122460,1738254755102500,1782972947031334000
505,0,0,11903272801055,495969700043958,41718116594541,1738254858105875,1782972947134337000
